user_id,name,email,phone,age,gender,location,neighborhood,postcode,income_level,family_status,total_interactions,properties_viewed,events_tracked,total_inspections,unique_properties_inspected,total_crm_interactions,agents_contacted,most_frequent_tags,unique_tags_viewed,most_liked_feature,avg_condition_rating,avg_agent_interaction_rating,avg_inspection_satisfaction,avg_likelihood_to_buy,engagement_score,inspection_score,crm_score,property_preference_score,total_lead_score
448,Joseph Andersen,elizabeth49@example.net,532-882-1203x05132,37,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,High,Single,6.0,6.0,3.0,1.0,1.0,0.0,0.0,Luxury,3.0,"Balcony, Living Space, Garage",1.0,5.0,1.0,3.0,135.0,120.0,0.0,15.0,36.12040133779264
449,Juan Williams,dbarrera@example.net,252-968-6869x2039,26,Female,"Sydney, Parramatta, 2150",Parramatta,2150,Low,Single,15.0,10.0,4.0,3.0,3.0,0.0,0.0,Luxury,3.0,"Garage, Kitchen",3.6666666666666665,4.666666666666667,2.3333333333333335,3.0,270.0,221.66666666666666,0.0,15.0,67.78149386845038
450,Perry Nolan,zyoung@example.net,001-505-311-7004x1710,50,Female,"Sydney, North Sydney, 2060",North Sydney,2060,Low,Single,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,Bathrooms,2.3333333333333335,3.0,1.6666666666666667,3.0,0.0,196.66666666666669,0.0,0.0,26.309921962095878
451,Nancy Carr,ohartman@example.org,822.506.2784x284,31,Female,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Single,3.0,3.0,2.0,3.0,3.0,1.0,1.0,Affordable,3.0,Garage,2.3333333333333335,4.0,4.333333333333333,4.333333333333333,70.0,235.0,25.0,15.0,46.15384615384615
452,Katie Bell,haydenfrank@example.com,836-764-1394,58,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,Married,7.0,6.0,2.0,5.0,5.0,1.0,1.0,Investment,3.0,"Bathrooms, Bedrooms",3.8,3.4,1.4,3.4,140.0,288.0,25.0,15.0,62.60869565217392
453,April Smith,daniel59@example.com,001-477-974-3403x2754,37,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,With Kids,7.0,4.0,3.0,1.0,1.0,0.0,0.0,Luxury,3.0,Bathrooms,5.0,5.0,3.0,2.0,125.0,155.0,0.0,15.0,39.46488294314381
454,Kelly Skinner,denisefitzpatrick@example.org,(287)297-0142,42,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Married,6.0,4.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,120.0,,0.0,15.0,
455,Donald Walker,michael42@example.net,663.259.1282x4246,57,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,Single,18.0,14.0,4.0,1.0,1.0,1.0,1.0,Affordable,3.0,"Living Space, Kitchen",3.0,4.0,3.0,4.0,340.0,160.0,25.0,15.0,72.24080267558529
456,Gregory Manning,rwillis@example.net,893.409.7387x164,44,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,With Kids,10.0,8.0,4.0,1.0,1.0,3.0,3.0,Investment,3.0,"Kitchen, Bathrooms",2.0,1.0,4.0,3.0,200.0,125.0,75.0,15.0,55.51839464882943
457,Kenneth Garza,clarkheather@example.org,518-794-0355,52,Male,"Sydney, Parramatta, 2150",Parramatta,2150,Low,Married,11.0,6.0,4.0,0.0,0.0,0.0,0.0,Luxury,2.0,None,,,,,190.0,,0.0,10.0,
458,Annette Jones,kingnicole@example.com,479.368.6683x0012,20,Female,"Sydney, Paddington, 2021",Paddington,2021,Low,With Kids,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,"Bathrooms, Bedrooms",2.0,3.6666666666666665,2.0,2.0,0.0,183.33333333333334,0.0,0.0,24.52619843924192
459,Christine Williams,allisoncunningham@example.org,(464)406-8342,60,Female,"Sydney, Surry Hills, 2010",Surry Hills,2010,High,Single,0.0,0.0,0.0,1.0,1.0,1.0,1.0,None,0.0,"Bedrooms, Balcony",1.0,5.0,5.0,3.0,0.0,140.0,25.0,0.0,22.073578595317723
460,Erica Marshall,uflores@example.com,001-548-842-6434x28693,56,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,Married,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Investment,1.0,"Balcony, Bedrooms",2.0,3.0,3.0,5.0,25.0,160.0,0.0,5.0,25.418060200668897
461,Jimmy Villegas,wford@example.net,928.386.8225x69051,45,Female,"Sydney, Paddington, 2021",Paddington,2021,High,With Kids,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,Bedrooms,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.0,0.0,213.33333333333334,0.0,0.0,28.539576365663322
462,Gregory Taylor,wrobinson@example.net,+1-714-633-5304x692,31,Male,"Sydney, Newtown, 2042",Newtown,2042,High,Married,3.0,3.0,2.0,2.0,2.0,0.0,0.0,Investment,2.0,"Bedrooms, Balcony, Living Space",2.0,2.5,4.5,1.5,70.0,147.5,0.0,10.0,30.434782608695656
463,Joshua Garza,carladams@example.com,001-366-378-9489x20422,40,Male,"Sydney, Manly, 2095",Manly,2095,Medium,Single,2.0,1.0,2.0,1.0,1.0,0.0,0.0,Affordable,1.0,"Neighborhood, Bathrooms, Bedrooms",3.0,2.0,5.0,2.0,40.0,130.0,0.0,5.0,23.411371237458194
464,Aaron Kelley,anthony52@example.net,+1-745-419-3840x703,31,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,With Kids,24.0,16.0,4.0,4.0,4.0,0.0,0.0,Affordable,3.0,"Bedrooms, Living Space, Kitchen",2.75,4.25,4.25,2.75,420.0,251.25,0.0,15.0,91.80602006688964
465,Diana Jenkins,kimberly42@example.net,4658007510,28,Male,"Sydney, Paddington, 2021",Paddington,2021,Medium,With Kids,24.0,14.0,4.0,3.0,3.0,0.0,0.0,Luxury,3.0,"Living Space, Kitchen",3.3333333333333335,4.333333333333333,4.333333333333333,2.0,400.0,211.66666666666666,0.0,15.0,83.835005574136
466,Rebekah Miller,bshaw@example.org,(484)430-6337x287,57,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Low,Single,1.0,1.0,1.0,2.0,2.0,0.0,0.0,Investment,1.0,"Garage, Living Space, Bedrooms",3.5,4.0,3.5,1.5,25.0,165.0,0.0,5.0,26.08695652173913
467,Jeffrey Dennis,craigwhite@example.com,767-442-9036x90462,57,Male,"Sydney, Paddington, 2021",Paddington,2021,High,Single,0.0,0.0,0.0,2.0,2.0,2.0,2.0,None,0.0,"Bedrooms, Bathrooms",5.0,3.5,2.5,4.0,0.0,210.0,50.0,0.0,34.78260869565217
468,Dawn Garcia,jennifer09@example.net,(351)760-1418x2986,50,Female,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Single,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Balcony, Kitchen",4.5,5.0,3.0,2.5,0.0,192.5,0.0,0.0,25.75250836120401
469,Jim Patel,gjackson@example.net,001-887-916-1135x80791,59,Male,"Sydney, Paddington, 2021",Paddington,2021,High,With Kids,0.0,0.0,0.0,2.0,2.0,1.0,1.0,None,0.0,"Bathrooms, Garage",4.0,3.5,2.5,4.0,0.0,200.0,25.0,0.0,30.100334448160538
470,Karen Wilson,buchanandawn@example.net,001-826-747-2812,43,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,With Kids,9.0,7.0,4.0,5.0,5.0,1.0,1.0,Luxury,3.0,"Bedrooms, Balcony, Garage",4.4,3.0,3.0,2.8,180.0,291.0,25.0,15.0,68.36120401337793
471,Mark Owens,robert00@example.org,+1-555-604-4800x633,40,Male,"Sydney, Paddington, 2021",Paddington,2021,Low,Married,0.0,0.0,0.0,1.0,1.0,1.0,1.0,None,0.0,"Bedrooms, Price, Neighborhood",2.0,3.0,2.0,1.0,0.0,95.0,25.0,0.0,16.05351170568562
472,Joseph Barnes,mariashepard@example.net,3017638460,37,Male,"Sydney, Paddington, 2021",Paddington,2021,Medium,With Kids,10.0,8.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,200.0,,0.0,15.0,
473,Garrett Mahoney,carlosortega@example.com,(384)454-2539x360,25,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,With Kids,9.0,7.0,4.0,3.0,3.0,0.0,0.0,Affordable,3.0,Balcony,3.0,3.3333333333333335,4.333333333333333,3.3333333333333335,180.0,223.33333333333331,0.0,15.0,55.96432552954291
474,Bryce Williams,lhayes@example.com,296-323-6106x5629,59,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,With Kids,10.0,7.0,4.0,2.0,2.0,0.0,0.0,Investment,3.0,"Kitchen, Living Space",1.0,2.5,2.0,3.5,190.0,155.0,0.0,15.0,48.16053511705686
475,Jennifer Schwartz,katherinehall@example.net,+1-616-281-5303x447,22,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,Single,9.0,7.0,3.0,1.0,1.0,1.0,1.0,Investment,3.0,"Price, Garage",3.0,1.0,4.0,4.0,175.0,150.0,25.0,15.0,48.82943143812709
476,Ruben Malone,gryan@example.org,(881)904-7730x380,48,Female,"Sydney, Surry Hills, 2010",Surry Hills,2010,High,Married,7.0,4.0,3.0,2.0,2.0,1.0,1.0,Investment,3.0,"Bathrooms, Neighborhood, Garage",3.5,3.5,3.0,1.5,125.0,160.0,25.0,15.0,43.47826086956522
477,Steven Thomas,amberwolfe@example.com,+1-273-949-5366x326,44,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,Single,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,"Balcony, Bedrooms, Bathrooms",4.0,3.0,5.0,1.3333333333333333,0.0,205.0,0.0,0.0,27.424749163879596
478,Randall Powell,kennetholson@example.org,001-490-554-9961x20461,31,Female,"Sydney, North Sydney, 2060",North Sydney,2060,Low,Single,0.0,0.0,0.0,0.0,0.0,1.0,1.0,None,0.0,None,,,,,0.0,,25.0,0.0,
479,Crystal Mitchell,fmartin@example.org,939.635.1457x789,59,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,Single,14.0,9.0,4.0,3.0,3.0,0.0,0.0,Investment,3.0,"Bedrooms, Kitchen, Price",3.0,3.3333333333333335,1.0,2.3333333333333335,250.0,191.66666666666666,0.0,15.0,61.09253065774804
480,Carlos Crosby,zachary81@example.net,5845057625,30,Female,"Sydney, Chatswood, 2067",Chatswood,2067,Low,With Kids,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Affordable,1.0,"Kitchen, Garage",5.0,3.0,4.0,1.0,25.0,135.0,25.0,5.0,25.418060200668897
481,Shane Cole,brandonclayton@example.com,001-648-539-1008x313,45,Male,"Sydney, Newtown, 2042",Newtown,2042,Low,Single,10.0,4.0,4.0,5.0,5.0,0.0,0.0,Luxury,2.0,Bedrooms,2.2,3.8,4.2,2.4,160.0,273.0,0.0,10.0,59.26421404682274
482,Christina Meza,qwong@example.com,001-321-648-7665,31,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,With Kids,10.0,5.0,4.0,2.0,2.0,1.0,1.0,Investment,3.0,"Garage, Balcony, Neighborhood",3.5,1.5,5.0,4.5,170.0,205.0,25.0,15.0,55.51839464882943
483,Adriana Lowery,lamrobert@example.com,438-239-6885x1011,33,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,Married,7.0,4.0,3.0,1.0,1.0,1.0,1.0,Investment,3.0,"Garage, Balcony, Kitchen",5.0,5.0,2.0,4.0,125.0,180.0,25.0,15.0,46.15384615384615
484,Brittany Diaz,adrianaortiz@example.com,8595778857,32,Male,"Sydney, Chatswood, 2067",Chatswood,2067,Low,Single,10.0,9.0,4.0,2.0,2.0,0.0,0.0,Affordable,3.0,"Garage, Price",2.5,3.5,1.5,4.0,210.0,180.0,0.0,15.0,54.18060200668896
485,Stephen Ferguson,melanie91@example.com,(536)513-9125x82061,45,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Price, Garage, Neighborhood",4.0,2.0,1.0,5.0,0.0,165.0,0.0,0.0,22.073578595317723
486,Tina Barnes,amandadixon@example.net,593.203.9420,31,Female,"Sydney, Chatswood, 2067",Chatswood,2067,Medium,Married,11.0,8.0,4.0,3.0,3.0,0.0,0.0,Affordable,3.0,Bedrooms,2.3333333333333335,1.0,3.0,3.0,210.0,193.33333333333334,0.0,15.0,55.964325529542926
487,George Wyatt,bperez@example.net,248.757.6363x3077,26,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,Single,5.0,4.0,3.0,1.0,1.0,0.0,0.0,Luxury,1.0,"Price, Neighborhood",5.0,5.0,1.0,2.0,105.0,145.0,0.0,5.0,34.11371237458194
488,Michelle Mckee,davidfisher@example.net,+1-661-894-1177,51,Female,"Sydney, Paddington, 2021",Paddington,2021,High,With Kids,6.0,4.0,3.0,2.0,2.0,0.0,0.0,Investment,2.0,"Kitchen, Living Space, Balcony",4.0,2.0,5.0,4.5,115.0,212.5,0.0,10.0,45.1505016722408
489,Jessica Smith,michael35@example.com,9128677351,28,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,Single,15.0,10.0,4.0,1.0,1.0,0.0,0.0,Investment,3.0,Living Space,4.0,3.0,4.0,5.0,270.0,185.0,0.0,15.0,62.87625418060201
490,Caroline Fitzgerald,castromarissa@example.org,445-955-0084x05593,53,Female,"Sydney, Manly, 2095",Manly,2095,Low,With Kids,7.0,4.0,3.0,3.0,3.0,0.0,0.0,Affordable,3.0,"Balcony, Bathrooms",2.0,3.6666666666666665,3.3333333333333335,3.0,125.0,205.0,0.0,15.0,46.15384615384615
491,Zachary Jones,amanda56@example.org,(739)574-9963,57,Female,"Sydney, Paddington, 2021",Paddington,2021,Medium,Married,8.0,3.0,4.0,1.0,1.0,0.0,0.0,Investment,1.0,"Neighborhood, Garage",1.0,3.0,5.0,1.0,130.0,100.0,0.0,5.0,31.438127090301005
492,Jeremy Frazier,christinaschultz@example.com,250.237.6698x35412,50,Male,"Sydney, North Sydney, 2060",North Sydney,2060,High,Single,9.0,5.0,4.0,5.0,5.0,0.0,0.0,Investment,2.0,Kitchen,2.8,3.4,3.2,3.4,160.0,287.0,0.0,10.0,61.1371237458194
493,Kaitlyn Webb,sheabrady@example.net,535-842-5672x8206,51,Female,"Sydney, Paddington, 2021",Paddington,2021,Low,Married,20.0,13.0,4.0,2.0,2.0,1.0,1.0,Investment,3.0,"Living Space, Garage",3.5,3.0,2.5,1.5,350.0,155.0,25.0,15.0,72.90969899665552
494,David Holloway,fwilliams@example.org,(589)660-1027,32,Male,"Sydney, Parramatta, 2150",Parramatta,2150,Medium,Single,1.0,1.0,1.0,2.0,2.0,0.0,0.0,Investment,1.0,"Kitchen, Garage",3.0,2.0,3.0,3.0,25.0,170.0,0.0,5.0,26.755852842809364
495,Cristian Lewis,mary34@example.net,3245020374,60,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Garage, Balcony, Bathrooms",3.0,2.0,2.0,4.0,0.0,145.0,0.0,0.0,19.39799331103679
496,Timothy Hoffman,belliott@example.net,303-742-6922x149,47,Male,"Sydney, Manly, 2095",Manly,2095,Medium,Married,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Garage, Kitchen, Bathrooms",2.0,2.0,5.0,1.0,0.0,105.0,0.0,0.0,14.046822742474916
497,Marco Mccullough,blee@example.org,434.562.5825,42,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,Single,9.0,6.0,3.0,3.0,3.0,0.0,0.0,Luxury,3.0,"Kitchen, Bathrooms",3.3333333333333335,3.0,3.0,2.6666666666666665,165.0,208.33333333333334,0.0,15.0,51.95094760312152
498,Jason Randall,hernandezbrandon@example.com,001-684-840-4947x42852,59,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,With Kids,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,Bedrooms,2.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,0.0,215.00000000000003,0.0,0.0,28.76254180602007
499,Joseph Miller,uwhite@example.net,394-735-6448x78479,23,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,Married,5.0,4.0,3.0,2.0,2.0,1.0,1.0,Investment,3.0,"Balcony, Neighborhood",2.0,1.0,1.5,2.5,105.0,140.0,25.0,15.0,38.12709030100335
500,Lindsay Mcbride,susan02@example.net,898-924-0461x81098,48,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Garage, Neighborhood",1.0,3.0,5.0,5.0,0.0,160.0,0.0,0.0,21.40468227424749
